timestamp,moving,eating,resting,anomaly_score,is_anomaly
0.0,0.3158525029818217,0.4006520410378774,0.2834954659144084,1.158643038757457,False
0.9742388758782201,0.32322409749031067,0.38915055245161057,0.28762535750865936,1.568663581492315,False
1.9484777517564402,0.3263427734375,0.3874894380569458,0.28616780042648315,1.7421296074665023,False
2.9227166276346606,0.33434162139892576,0.3789386868476868,0.28671971559524534,2.187039047157004,False
3.8969555035128804,0.336534184217453,0.37035717964172366,0.2931086540222168,2.308993096012723,False
4.871194379391101,0.31683111786842344,0.37647512555122375,0.3066937685012817,1.7718896704488705,False
5.845433255269321,0.29507172107696533,0.3922620117664337,0.3126662790775299,1.6648606073992,False
6.819672131147541,0.2862916707992554,0.40269445776939394,0.3110138773918152,1.5061176595056431,False
7.793911007025761,0.2779573559761047,0.4116458177566528,0.3103968262672424,1.446838783574608,False
8.76814988290398,0.27272213697433473,0.42322646975517275,0.304051411151886,1.240340798237107,False
9.742388758782202,0.2813663363456726,0.41667528748512267,0.3019584000110626,0.7595358226429205,False
10.716627634660421,0.2895385444164276,0.4103230893611908,0.30013840794563296,0.46133291101603136,False
11.690866510538642,0.2910860240459442,0.4021064043045044,0.3068076193332672,1.102030802425175,False
12.665105386416862,0.2951406240463257,0.39814714193344114,0.3067122757434845,1.0928713331292326,False
13.639344262295081,0.29473052024841306,0.39661787152290345,0.3086516261100769,1.279180870848066,False
14.613583138173302,0.2947740852832794,0.4066475510597229,0.29857837557792666,0.31146370003665197,False
15.587822014051522,0.29310086369514465,0.41345781087875366,0.29344133138656614,0.20385237484007246,False
16.562060889929743,0.2835267663002014,0.4244172811508179,0.29205594658851625,0.789344910572544,False
17.53629976580796,0.2746782064437866,0.4309257745742798,0.29439600110054015,1.1370509788132916,False
18.510538641686182,0.27608797550201414,0.4341959059238434,0.28971611261367797,1.3117526248330516,False
19.484777517564403,0.27738237380981445,0.4266658663749695,0.29595174789428713,0.9811305507993309,False
20.459016393442624,0.28252107501029966,0.4229103922843933,0.29456851482391355,0.7088417328123126,False
21.433255269320842,0.29003657698631286,0.4192907512187958,0.29067266583442686,0.5154680775782519,False
22.407494145199063,0.2985314607620239,0.42032628655433657,0.2811422646045685,1.3635888490128008,False
23.381733021077284,0.28884321451187134,0.43027426600456237,0.2808825194835663,1.388542046873417,False
24.355971896955502,0.28599265962839127,0.43435387313365936,0.27965347468852997,1.506613939164491,False
25.330210772833723,0.2830801010131836,0.4401073455810547,0.2768125534057617,1.7795356040713575,False
