timestamp,a picture of an animal moving,a picture of an animal eating,a picture of an animal resting,anomaly_score,is_anomaly
56.0,0.7944607138633728,0.18372153341770173,0.021817715000361206,1.0895956516996943,False
57.0,0.7649506449699401,0.21205782294273376,0.02299149027094245,1.561752413263527,False
58.0,0.7588204741477966,0.22739083766937257,0.013788659032434225,1.8172405770171103,False
59.0,0.7857468724250793,0.20109302103519439,0.013160073291510343,1.379050110081619,False
60.0,0.7979060292243958,0.19174274802207947,0.010351184103637934,1.2232500847568477,False
61.0,0.7700394988059998,0.21904498636722564,0.010915488377213478,1.678176846748758,False
62.0,0.7906652212142944,0.19992172122001647,0.00941303689032793,1.3595331889594597,False
63.0,0.801500391960144,0.19046449065208435,0.008035092242062091,1.2019509707804452,False
64.0,0.7917078733444214,0.2001106858253479,0.008181441575288773,1.362681833951411,False
65.0,0.7900691986083984,0.20270256400108339,0.007228240370750427,1.4058693093173078,False
66.0,0.8281312823295593,0.16602178812026977,0.00584694417193532,0.7946715610646943,False
67.0,0.8351933598518372,0.15977748036384581,0.005029166908934712,0.6906250476396899,False
68.0,0.8084938287734985,0.1504596382379532,0.0410465304274112,0.5353654057928612,False
69.0,0.7767625689506531,0.13248555660247802,0.09075185027904809,0.7520539376559385,False
70.0,0.7561413884162903,0.12280014008283616,0.12105846577323973,1.2146986340553392,False
71.0,0.7146047711372375,0.1318772926926613,0.15351792401634157,1.7102074844925303,False
72.0,0.6821667790412903,0.12974966317415237,0.18808355033397675,2.2378679781772277,False
73.0,0.735412859916687,0.1132903091609478,0.15129684936255217,1.676301738432574,False
74.0,0.7875827074050903,0.11160061582922935,0.100816694018431,0.905698496778901,False
75.0,0.8071377277374268,0.12176684215664864,0.07109545089770108,0.4519897841435964,False
76.0,0.8295413374900817,0.13009979203343391,0.040358885866589846,0.19611707049577026,False
77.0,0.8872864127159119,0.1071478147059679,0.005565795744769275,0.5483511288559396,False
78.0,0.8875230550765991,0.10701194293797016,0.005465002544224262,0.5498897843245519,False
79.0,0.8965225458145142,0.09772212095558644,0.005755342706106603,0.5454576056118762,False
80.0,0.9194424867630004,0.07610763050615788,0.004449874884448946,0.7159699283089428,False
81.0,0.9445805788040161,0.05298928581178188,0.002430131542496383,1.088745821238882,False
82.0,0.9132561683654785,0.08094476610422134,0.005799063597805798,0.6600872342976248,False
83.0,0.914421284198761,0.07974108383059501,0.005837648478336632,0.6706120420128483,False
84.0,0.9208297848701477,0.07384081110358238,0.005329410929698497,0.7413048252416565,False
85.0,0.9246942281723023,0.07060445845127106,0.004701327055227011,0.7952309324775371,False
86.0,0.9291884303092957,0.06607634276151657,0.004735248733777553,0.8706811934643253,False
87.0,0.9553884863853455,0.04320264756679535,0.0014088769559748471,1.2518168336333448,False
88.0,0.9574055910110474,0.04071251973509789,0.0018818934331648052,1.2933088819078946,False
89.0,0.965610945224762,0.03259106064215302,0.0017979904019739478,1.428633650562257,False
90.0,0.9679579854011535,0.030267045740038155,0.0017749581660609693,1.4673578225834136,False
91.0,0.9631755590438843,0.03502574125304818,0.001798682165099308,1.3880654981347131,False
92.0,0.9663267374038697,0.03200633609667421,0.0016669184842612594,1.4383766921681902,False
93.0,0.9596760869026184,0.03663331652060151,0.0036905690969433634,1.3612790859042911,False
94.0,0.7939912617206574,0.1341262511909008,0.07188246343284846,0.46400389952561794,False
95.0,0.7168039858341217,0.18078677952289582,0.10240920558571816,1.114518678106268,False
96.0,0.6148341119289398,0.24402635544538498,0.14113949474412948,2.0944318512353153,False
97.0,0.5365422308444977,0.2802556224167347,0.18320210054516792,2.742872061932018,True
98.0,0.44985013008117675,0.3060674756765366,0.24408236742019654,3.5259853498118687,True
99.0,0.5691252529621125,0.25396738946437836,0.1769073444418609,2.4485407750567667,False
100.0,0.6471173942089081,0.20592016875743865,0.14696243787184357,1.7440165840083346,False
101.0,0.7496314942836761,0.141079368442297,0.10928914863616228,1.0350344892828878,False
102.0,0.7975900113582611,0.1217388592660427,0.08067113477736712,0.5981670886391702,False
103.0,0.8450369477272034,0.1361935131251812,0.018769541196525096,0.3467897632513481,False
104.0,0.8581497311592102,0.11957255527377128,0.02227771347388625,0.29323586844288274,False
105.0,0.8166866302490234,0.16052656397223472,0.02278679860755801,0.703106741489021,False
106.0,0.8207859873771668,0.15656553991138936,0.02264847671613097,0.637105711559078,False
107.0,0.850947105884552,0.13934792168438434,0.00970500335097313,0.4851641838579643,False
108.0,0.9007961869239807,0.09093533866107464,0.008268495881929993,0.5475328383646831,False
109.0,0.9316516995429993,0.06440667379647494,0.003941628080792725,0.898502249242333,False
110.0,0.9706416964530945,0.02644252423197031,0.002915772167034447,1.531084362650889,False
111.0,0.9645351767539978,0.032441544346511364,0.003023275197483599,1.431124983447913,False
112.0,0.9472543478012085,0.05015128385275602,0.0025943528627976773,1.136034363131487,False
113.0,0.9316979289054871,0.06389893349260092,0.004403133993037045,0.9069625318555811,False
114.0,0.9191909790039062,0.07493823021650314,0.005870790453627706,0.723018950022278,False
115.0,0.8908800482749939,0.09721994772553444,0.011900026211515069,0.4579576651700566,False
116.0,0.8579815626144409,0.12301465719938279,0.019003783958032726,0.3432139376596642,False
117.0,0.8179018139839173,0.15446871221065522,0.027629480324685575,0.602167073038273,False
118.0,0.8074149012565612,0.16551001518964767,0.027075081132352352,0.7861440843333071,False
119.0,0.7838478684425354,0.18710222840309143,0.02904990818351507,1.1459268800606484,False
120.0,0.8102681279182434,0.1659903571009636,0.02374152569100261,0.7941478380036654,False
121.0,0.7681826233863831,0.1817682608962059,0.050049110781401396,1.0570490182603944,False
122.0,0.751763379573822,0.16060359328985213,0.08763301922008396,0.7987209810528115,False
123.0,0.6893221020698548,0.16292489618062972,0.1477530096657574,1.622203363741874,False
124.0,0.6521866679191589,0.15785137861967086,0.1899619591422379,2.266542769427953,False
125.0,0.5567682802677154,0.20163949131965636,0.24159222841262817,3.054703039458664,True
126.0,0.5478262007236481,0.18449799418449403,0.2676758110523224,3.452881159138929,True
127.0,0.5449714958667755,0.1907752573490143,0.2642532497644424,3.400634156228193,True
128.0,0.5460067167878151,0.20090284571051598,0.25309043005108833,3.2302284790176934,True
129.0,0.5215050677458445,0.2175475855668386,0.2609473466873169,3.350167995606077,True
